contextText,location_fromMOH,searchCriteria_list1,searchCriteria_type,source_bNumber,source_fileName,time_year
"hygiene examinations and medical inspections. requests for health education in schools are increasing and during the year no less than 73 talks were given by health visitors to classes of school leavers at secondary modern schools in the area. health talks were also given to outside bodies such as young wives clubs, wesley guilds, the women's branch of the british legion and the girls life brigade. clinic nurses have undertaken some of the routine work in clinics and schools to give health visitors time for their more essential duties. table 7 no. of visits paid by all health visitors working",Tottenham,wives,single term search,b19881897,Tottenham.1952.b19881897.txt,1952
"239 6,135 the priorities and rules for admission to the day nurseries are as follows : (1) (a) the first priority as regards admission to be given equally, subject to the other rules, to the children (including adopted children) of: (i) mothers who are widows, separated or divorced wives, or wives whose husbands are totally disabled or in prison, or unmarried mothers, provided they are maintaining an independent home and are employed at least 35 hours a week, including meal times ; (ii) parents where the mother is in ill-health and cannot care adequately for the child, or during the",LondonCountyCouncil,wives,single term search,b18252965,LondonCountyCouncil.1952.b18252965.txt,1952
"of the unit are valuable in stimulating public interest in the use of modern scientific advances for the preservation of health. it is notable that the attendances of women outnumbered those of the men by nearly two to one. it is hoped that the example and influence of mothers and wives will encourage a larger attendance of adolescent and adult male members of the community. 38 clinics available for the district sutton and belmont the clinic, no. 1, robin hood lane, sutton ante natal clinic. every wednesday, at 9,30 a.m. (by appointment) infant welfare centre. every tuesday and thursday, at",SuttonandCheam,wives,single term search,b19881137,SuttonandCheam.1952.b19881137.txt,1952
"was a further increase in the proportion of mothers having their babies in hospital, reaching a new high record. there was a further reduction in home confinements, but a slightly greater number was dealt with by county midwives, because they now practice in the south kilburn area, transferred from mid. wives of queen charlotte's hospital in june, 1951. 1949 1950 1951 1952 total notified live births 2798 2735 2362 2587 born in institutions 2177 2202 1977 2209 born at home 621 533 385 378 percentage born in institutions 77.28 81.06 83.70 85.39 institutions central middlesex hospital 846 1023 884 1098",Willesden,wives,single term search,b1979700x,Willesden.1952.b1979700x.txt,1952
"examinations 68 and medical inspections. requests for health education in schools are increasing and during the year no less than 73 talks were given by health visitors to classes of school leavers at secondary modern schools in the area. health talks were also given to outside bodies such as young wives clubs, wesley guilds, the women's branch of the british legion and the girl's life brigade. clinic nurses have undertaken some of the routine work in clinics and schools to give health visitors time for their more essential duties. table 7 no. of visits paid by all health visitors working",Hornsey,wives,single term search,b18249371,Hornsey.1952.b18249371.txt,1952
"were also carried out for infestations of cockroaches, beetles, ants, silverfish and the like. charges for miscellaneous disinfestations carried out during the year amounted to £186. the specialist inspector is unable in many cases to gain entry during normal hours into dwellings for the purpose of inspection, because so many wives of tenants are out at work. accordingly arrangements are made for evening inspections, when the occupants of the dwellings return home from work. 38 such inspections were carried out during the year. verminous persons. the number of lice infested persons bathed and whose clothing was disinfested at branch road",Stepney,wives,single term search,b19823071,Stepney.1952.b19823071.txt,1952
"officer, and six assistant medical officers. dr. campbell, my deputy, assists me generally in my work, and is particularly responsible for the day-to-day administration of the school health service. the duties of the senior assistant medical officer are mainly those of supervising the health visiting, home nursing and domiciliary mid wives services, although she undertakes many other duties, including those of supervising nursing homes and work under the child minders regulations. each of the six assistant medical officers is based at a clinic, and has a number of schools allocated to her. these medical officers are directly responsible for the",Southgate,wives,single term search,b19795105,Southgate.1953.b19795105.txt,1953
"full bottles in direct rays of the sun for long periods. it has been noticed that this practice is still very common and is undoubtedly the cause of complaints of souring. probably the entire blame cannot be laid against the housewife who, in these days when a large percentage of wives are working away from home, the milk is delivered at the front door by the roundsman and left by him in an exposed position. ice cream six applications were received for the registration of premises for the sale of ice cream. the premises being satisfactory, all six applications were",EastBarnet,wives,single term search,b19788460,EastBarnet.1953.b19788460.txt,1953
"she can obtain the services of a county council midwife who will attend her in the home either as a midwife, delivering the child herself, or as a maternity nurse when the mother is arranging for her doctor to attend the confinement. if the services of one of these mid wives is needed, application should be made through the maternity and child welfare clinic. home nursing service. free nursing service in the home to cover all types of sickness is now available for everyone for as long as it is necessary. there are a number of nurses in the area",Ealing,wives,single term search,b19788137,Ealing.1953.b19788137.txt,1953
"by purchasing christmas seals which provide the main source of the committee's income. approximately 340 cases were assisted and 500 visited and interviewed. the committee has been able to extend its activities to include the provision of free holidays at the seaside for a number of families, which enable tired wives and mothers to have a complete rest from home and financial worries. all statutory and voluntary bodies in the district give the utmost co-operation to the care committee, and the closest liaison exists with the chest clinic and with hospitals. chislehurst and sidcup old people's welfare committee. abstract from",Chislehurst,wives,single term search,b19785860,Chislehurst.1953.b19785860.txt,1953
"of finished articles of weaving, jewellery, woodwork, leatherwork, basketwork, etc. 128 due to increasing income from strenuous voluntary efforts the association was able to assist many patients who would have been beyond its financial scope previously. but it is not by financial assistance only that the association helps patients, and wives or relatives appreciate that this is an organisation which exists for the specific purpose of dealing with their problems. it is regrettable, however, that two of the main causes of anxiety to tuberculosis patients and to those concerned with their welfare are the same now as they were four",Leyton,wives,single term search,b19793005,Leyton.1954.b19793005.txt,1954
"59 (56 maintained and 3 grant.aided). the rules governing eligibility for admission to day nurseries are as follows:— 1. the first priority for admission shall be given equally, subject to the other rules, to the children (including adopted children) of:— (<j) mothers who are widows, separated or divorced wives, or wives whose husbands are totally disabled or in prison, or unmarried mothers, provided they are maintaining an independent home and are employed at least 35 hours a week including meal times ; (b) parents where the mother is in ill.health and cannot care adequately for the children, or during the",LondonCountyCouncil,wives,single term search,b18252989,LondonCountyCouncil.1954.b18252989.txt,1954
"the maternity hospitals. we have already helped the national birthday trust fund with one such investigation into the reasons for premature births, but unfortunately their preliminary report, issued during the year, gave few clues as to the causes. their findings confirmed that premature births were more likely to occur in wives of unskilled workers, and also that they more frequently occurred in younger mothers (under the age of 21) or in those in the later stage of reproductive life (over 30 years). whatever benefits were conferred by adequate ante-natal care, prevention of prematurity was apparently not included, whilst employment during",Barking,wives,single term search,b19784442,Barking.1954.b19784442.txt,1954
462 262 956 126 2 114 - 32 18 3382 77 52 3 21 1 74 452 337 803 1155 128 - 81 total 32319 1265 971 28 247 19 1178 6013 2197 15700 9844 1458 - 739 53 the following table gives the details of the reasons for mid- wives summoning medical aid: - for complications during pregnancy abortion 8 other causes 17 25 for complications during labour breech 3 mal presentation — 4 premature labour 9 16 delayed labour 27 haemorrhage ante-partum 11 post-partum 17 28 other causes adherent and retained torn perineum 117 placenta 4 121 for,Croydon,wives,single term search,b19787121,Croydon.1954.b19787121.txt,1954
"year we have continued our policy of doing what we can to ensure that those families which are our special responsibility are adequately nourished, adding such other help as appears necessary or desirable from time to time. 92 "" in the early part of the year we found that the wives of a number of patients were in need of clothing and substantial grants were made to enable them to be properly clad for the cold weather. the moral effect of this, both on the patients and their wives, amply justified the expenditure. "" in may several members of the",Walthamstow,wives,single term search,b19876816,Walthamstow.1954.b19876816.txt,1954
"road, sidcup, when patients or their families can seek help and advice on the many problems which arise during prolonged illness. approximately 380 cases were assisted during the year and frequent home visits were made. arrangements were made for free holidays at the seaside for 25 families, thus enabling tired wives and mothers to have a complete rest and to assist patients in making full recovery. all statutory and voluntary bodies in the district co-operate with the care committee, and the closest contact exists with the chest clinic and with hospitals. women's voluntary services. the w.v.s. carry out good work",Chislehurst,wives,single term search,b19785872,Chislehurst.1954.b19785872.txt,1954
"of moderate severity and the remaining 17 had advanced tuberculosis. there have been 21 deaths among these cases to date. as would be expected in persons in a common lodging house, two-thirds of these men were single persons, of the remainder 13 were widowers, and 10 were separated from their wives or else divorced. with regard to occupation, over three-quarters of the men belonged to the labouring classes and the remainder were in semi-skilled occupations, while comparatively few, namely two, were in clerical occupations; 7 were kitchen or restaurant porters. 11 the country of origin was of interest, in that",DeptfordMetropolitanBorough,wives,single term search,b18237149,DeptfordMetropolitanBorough.1955.b18237149.txt,1955
"simply sit and wait for any assistance from any source whatsoever. they are quite prepared to accept material help, but will not try to make a home. their general attitude is that the authorities will eventually help, and, therefore, any effort on their part is superfluous. in some cases, the wives have shown a little co-operation, but under pressure from other tenants, and/or outside organisations, this feeling ultimately yields to an attitude of hopelessness. in some cases, the families welcome publicity, but are not able to realise that the usual effect of this is that potential landladies will no longer",Croydon,wives,single term search,b19787133,Croydon.1955.b19787133.txt,1955
"its prevention together with a speaker, were offered to several organisations at the watling community centre and both were accepted by the old people's club, the burnt oak townswomen's guild, the youth club, the youth hostels association and the women's adult school. the film was also shown at the young wives club at woodcroft hall. wien the x-ray unit visited, a door-to-door canvass was carried out, largely by voluntary workers recruited from several women's organisations but mainly from the burnt oak townswomen's guild. the survey was very successful as 2,242 people were x-rayed. this total included a large number of",Hendon,wives,single term search,b19791951,Hendon.1955.b19791951.txt,1955
"and social disablement is being reduced but the domiciliary treatment of early cases has increased the need for care and after care remains. patients are given additional nourishment, clothing bedding and relief from anxieties grants are made to provide occupational therapy and to prepare patients to enter new occupations. children, wives and convalescent patients are given holidays. the work is and will remain an important part of 41 therapy. the services of members of the committee are highly appreciated. the hon secretary is county alderman mrs. margaret walkden. j. p.. 90. all saints road. sutton. the following table shows the",SuttonandCheam,wives,single term search,b19881162,SuttonandCheam.1955.b19881162.txt,1955
"were attended by midwives of the silvertown and north woolwich district nursing association which terminated its agency agreement with the authority and ceased to function on 1st november 1955 since that date the council's own midwives have attended mothers in the area formerly covered by the association 36 domiciliary mid wives table 18 gas and air analgesia and administration of pethidine number of domiciliary midwives practising in the area at end of year who were qualified to administer ""inhalational analgesics in accordance with the requirements of the central midwives board number of sets of apparatus for the administration of inhalational",EastHam,wives,single term search,b19874832,EastHam.1955.b19874832.txt,1955
"opened in 1923, and is 14% lower than last year, althougi 44 families were involved in treatment. a pleasing feature is the fact that in only three cases was re-infection noted, although in quite a number of instances all the family did not report to the baths. thirteen husbands or wives of persons requiring treatment and not attending with the affected spouse were asked to attend. ten did so, and eigjit were found to be infected. three families alone accounted for 63 attendances as under:- family ""a"" - four in the family, two children extensively infected total treatments 16. family",HammersmithMetropolitanBorough,wives,single term search,b18238191,HammersmithMetropolitanBorough.1956.b18238191.txt,1956
"population it is no doubt due to a general improvement in their nutritional state. it is probable that people have become used to the high prices of foodstuffs and it is also worth noting that eggs have been cheaper and more stable in price during the past eighteen months. mid wives ante-natal clinics owing to the shortage of midwives it has not been possible to hold clinics at burgoyne road and mildura court, and clinics elsewhere have been on a somewhat reduced scale. the following table shows the attendances made during the year:— midwives' clinics no. of sessions held total",Hornsey,wives,single term search,b18249413,Hornsey.1956.b18249413.txt,1956
pethedine 683 22. patients sent into hospital: ante-natal 275 during labour 76 after labour 41 total 392 23. patients sent home for nursing: home booked 188 hospital booked 27 total 215 110 midwifery maternity antenatal visits postnatal visits midwife mileage deliveries norm al abnormal normal abnormal gas and air mid wives pupils midwives pupils bookings 1 2447 - • - - - - 9 - 23 - - 2 cycle master 67 43 2 22 • 60 346 258 844 955 98 3 2840 75 63 6 3 3 68 591 - 1175 - 61 4 bicycle 9 7 -,Croydon,wives,single term search,b19787145,Croydon.1956.b19787145.txt,1956
"condition of residence is prompt payment of the weekly charges, and debts outstanding at time of admission are expected to be repaid by small weekly sums payable to the warden during their period of residence. the men, who are often work-shy, are encouraged to 158 attend their employment regularly; the wives are supervised in their domestic duties and shown how to fit their domestic budget to their weekly incomes. they are taught to cook, sew and 'make-do-and-mend' a high standard of hygiene and cleanliness, both in their personal habits and in the care of their accommodation, is insisted on. families",LondonCountyCouncil,wives,single term search,b18253003,LondonCountyCouncil.1956.b18253003.txt,1956
"by the fact that the number of journeys made for the transport of analgesia apparatus, which is held at all accident ambulance stations for use in home confinements, has dwindled considerably as a result of the introduction into the midwifery service of the more portable trilene apparatus which the mid wives carry with them. an analysis of street accidents according to age and sex is shown in table (iii), from which it will be seen that the heaviest incidence for males and females occurs between the ages of 15 and 24 years. the average time to reach the scene of",LondonCountyCouncil,wives,single term search,b18253015,LondonCountyCouncil.1957.b18253015.txt,1957
"premises 18,33 preserved 35 unsound 34 food and drugs act, 1955 6, 24 —administration 24 —food hygiene regulations, 1955 33 —public analysts 4,25 —sampling 25 game dealers 36 general district development 5 general sanitary circumstances 19 heating appliances (fireguards) act, 1952 and regulations 1953 18, 19 home nurses and mid wives 11 home safety 12 horn church urban district council act, 1936, section 90 35 houses— inspection of 19 number erected 20 number inhabited 7 housing 6,20 —action under statutory powers 20 —applications for rehousing (medical aspect) 22 —caravans 22 —certificates of disrepair 21 —closing and demolition orders 20 —general",Hornchurch,wives,single term search,b19792402,Hornchurch.1957.b19792402.txt,1957
"during the war period these rates were very similar at 24.2 and 12.3 respectively. during the post-war period, there was an abnormally high acceptance rate in 1947, i.e., nearly 55% probably due to the demobilisation of many fathers who were convinced of the preventive value of vaccination and advised their wives accordingly. the following year the rate fell sharply to 20.8 with the operation of the national health service act and the end of compulsory vaccination. it fell again in 1949, but since then varied between 23% and 37% except for a great improvement to 49% during 1956 and following",Walthamstow,wives,single term search,b19876877,Walthamstow.1957.b19876877.txt,1957
"shown were as follows:- title supplied by "" surprise attack "" central film library. "" why won't tommy eat ? "" do. "" body building foods "" do. "" a modern guide to health "" do. "" another case of poisoning "" do. "" his fighting change "" do. ""old wives tales"" do. "" care of the feet "" gaumont british film division. "" prevention is better "" national association for the preven tion of tuberculosis. later in the year the public health committee decided, in view of the falling off in audience numbers, that the shows be discontinued in",IslingtonMetropolitanBorough,wives,single term search,b18239377,IslingtonMetropolitanBorough.1957.b18239377.txt,1957
"solely responsible for the organizing and running of this successful venture. the fact that corporation premises were available solved the most difficult problem. health visitors have been quick to seize the opportunities of discussion afforded by appropriate film strips and other visual aids when talking to groups such as young wives clubs, parent teacher associations etc. knowledge of the problems which are causing concern to these groups is of great value to the health visitor in her day to day work. group discussions ranging over the mental health field as a whole take place each month and are led by",Croydon,wives,single term search,b19787169,Croydon.1958.b19787169.txt,1958
"7 bilateral (3 with cavities). five had non-pulmonary lesions—3 nodes of neck, 1 knee and 1 kidney. contact examinations in spite of a very wide investigation of home contacts it was impossible in any instance to discover a specific source case. fifteen men were married but only 2 had their wives and families in this country and none of the contacts had a tuberculous lesion. the husband of one of the women with pulmonary tuberculosis had a primary lesion and it was thought that he had acquired the infection from his wife. social and environmental most of the patients were",Southall,wives,single term search,b19878059,Southall.1958.b19878059.txt,1958
"of a number of nurseries. admission to day nurseries has been made according to the following scheme of priorities: 1. the first priority for admission is given equally, subject to the other rules, to the children (including adopted children) of: (a) mothers who are widows, separated or divorced wives, or wives whose husbands are totally disabled or in prison, or unmarried mothers, provided they are 142 maintaining an independent home and are employed at least 35 hours a week, including meal times; (b) parents when the mother is in ill-health and cannot care adequately for the children, or during the",LondonCountyCouncil,wives,single term search,b18253027,LondonCountyCouncil.1958.b18253027.txt,1958
"health visitor, miss c. m. w. court, a.r.r.c., s.r.n., s.c.m., h.v. cert., reports as follows:— the health visiting staff—numbering five—has remained at full establishment during the year. one student health visitor received practical training in tuberculosis health visiting and chest clinic experience at harts hospital. talks to youth clubs, young wives clubs and townswomen's guild have been given when requested. the three relaxation and mothercraft classes for ante-natal mothers have maintained a regular attendance at each session. the practice of student nurses from wanstead hospital being given practical training in the public health field has been continued throughout the year.",WansteadandWoodford,wives,single term search,b19878710,WansteadandWoodford.1958.b19878710.txt,1958
"milk vouchers are now rarely issued, since the county council's own scheme meets most requirements in this direction. there has, however, been a continuing need for help with clothing, particularly for male patients who have undergone a period of treatment, and are ready to return to work, and for the wives of patients who have been off work for long periods. 64 ""holidays have been arranged for a number of patients on the recommendation of the chest physician, in conjunction with the health department and the spero holiday scheme. these have proved to be of real benefit both to those",Walthamstow,wives,single term search,b19876919,Walthamstow.1959.b19876919.txt,1959
"from one day to several weeks, were arranged as necessary. parties included one of 22 health workers, teachers and instructors and another of 40 doctors and health workers from germany, 40 froebel students from denmark, 12 african child care workers from ghana, nigeria, rhodesia and kenya and a number of wives and friends of delegates to the atlantic congress (n.a.t.o.). visitors were received from 51 countries and included 15 members of governments, 72 doctors (including 2 psychiatrists) 29 health visitors and nurses, 4 students, 16 social workers, 5 teachers, 4 journalists, 27 central and local government administrative officers, 3 architects,",LondonCountyCouncil,wives,single term search,b18253039,LondonCountyCouncil.1959.b18253039.txt,1959
"32 hawkers 37 inspection of 21 meat inspection 36, 38 premises 34 preserved 37 unsound 35 food and drugs act, 1955 26 —administration 26 —food hygiene regulations 35 —public analysts 4,27 —sampling 26,27 general sanitary circumstances 22 heating appliances (fireguards) act, 1952 and regulations. 1953 20 home nurses and mid wives 11 home safety 12 hornchurch urban district council act, 1936, section 90 37 houses— inspection of 22 number erected 24 number inhabited 7 housing 24 —caravans 25 —certificates of disrepair 24 —closure and demolition 24 —improvement grants 25 —overcrowding 25 —rehousing (medical aspects) 25 —sub-standard accommodation 25 —visits paid",Hornchurch,wives,single term search,b19792426,Hornchurch.1959.b19792426.txt,1959
"adequately answered during the lectures. the questions which they put to the panel at these brains trusts show quite clearly that the children are interested in the subject and that they are gaining much useful knowledge of health matters. at the health clinics mothercraft classes are held, and doctors, mid wives and nurses give many talks, some illustrated with filmstrips. these talks are most useful in helping mothers to care for themselves and their babies. health visitors also give more specific individual health education in the mothers' homes during their routine visits (table 12). mothers' clubs held at the kilburn",Willesden,wives,single term search,b19797072,Willesden.1959.b19797072.txt,1959
"reasons but also because it helps greatly in conserving a mother's energy for the physical efforts which the process of parturition demands. page 22 a full course consists of 13 classes held once weekly, and an outline of the subject matter is given below. husbands are invited to join their wives at some of the sessions. syllabus introduction—purpose of mothercraft and relaxation. anatomy and physiology of pregnancy. birth of the baby—flannelgraphs. hygiene of pregnancy (1) hygiene of pregnancy (2) preparation for confinement at home and hospital—gas and air. films—brother for susan. my first baby. a tooth in time. layette. bathing",Romford,wives,single term search,b19794186,Romford.1960.b19794186.txt,1960
"mortality from bronchitis as social class descends from class i to class v. strictly, the social class indicator relates only to the male population, since it is based on the census analysis of male occupations. its use in relation to female mortality can probably be justified on the basis that wives and unmarried daughters, whether or not they are of the same social class as their husbands or fathers, will for the most part live in the same household and share the same social conditions. the percentage born in london is given as a very rough indication of duration of",LondonCountyCouncil,wives,single term search,b18253040,LondonCountyCouncil.1960.b18253040.txt,1960
patients sent to hospital 401 (ante-natal 306) (during labour 74) (after delivery 21) patients sent home for nursing 458 (home booked 233) (hospital booked 225) 102 midwife mileage deliveries mid- wifery maternity gas and air ante-natal visits post-natal visits bookings office booking home visits normal abdo rmal normal abnormal mid wives pupils mid wives pupils 1. 2132 1 1 - - - 1 - - 1 - - - - 2. 3611 110 86 6 18 - 101 589 459 1171 1180 165 145 28 3. 7259 85 64 2 18 1 80 758 - 1123 - 89 92 2,Croydon,wives,single term search,b19787182,Croydon.1960.b19787182.txt,1960
"matter. they were also good enough to supply a speaker for a talk on fire prevention to the childrens club of the cinema which was arranged in conjunction with our display. a talk on home safety was also given by one of the health visitors to a group of young wives from one of the local churches. town show much publicity had been given during the year to the subject of the misuse of oil heaters, so it was decided to arrange a display on this theme in the town show. the 29 co-operation of the oil heater manufacturers association",Dagenham,wives,single term search,b19787662,Dagenham.1961.b19787662.txt,1961
"the new case of pulmonary tuberculosis, for only by so doing and treating this case effectively will diminution of new cases be maintained. cases in the southall area showed an increase in 1961 and this was partly linked up with the continued influx of indians and pakistanis into the borough. wives and children have been arriving in increasing numbers and this has resulted in an increase in disease in females and children. the continued co-operation of local general practitioners in referring to the chest clinic newly arrived indians and their families for x-rays and/or tuberculin testing is an essential part",Southall,wives,single term search,b19878084,Southall.1961.b19878084.txt,1961
"the cypriots, also seeks help eagerly and accept advice from doctors and health visitors. these are more difficult to help because of the language barrier though because of this many of them do not work and are able to be full-time mothers and housewives. it is not uncommon for cypriot wives to be unable to speak english even after many years in this country. such families form their own little communities and when the young children reach school age they become an education problem. the number of children attending centres is given below:- name of centre number of sessions held",Tottenham,wives,single term search,b19881988,Tottenham.1961.b19881988.txt,1961
"cypriots, also seek help eagerly and accept advice from doctors and health visitors. these are more difficult to help because of the language barrier though because of this many of them do not work 53 and are able to be full-time mothers and housewives. it is not uncommon for cypriot wives to be unable to speak english even after many years in this country. such families form their own little communities and when the young children reach school age they become an education problem. the following table shows details of attendances made at all centres during the year:- infant welfare",Hornsey,wives,single term search,b18249462,Hornsey.1961.b18249462.txt,1961
"(could they be arranged) would be helpful. parent-teacher associations often ask for talks of this kind, but many parents who might benefit do not attend such functions, nor has every school a p.t.a. during the year 5 lectures were given to p.t.a. s and 3 informal talks to a young wives organisation. in general the requests for help about individual children came from primary schools, but during the year the psychologist has seen children from all types of school, from nursery to grammar and technical schools. 42. two student psychologists have worked at the clinic, as part of their practical",Walthamstow,wives,single term search,b19876968,Walthamstow.1961.b19876968.txt,1961
"month) (by appoint- beckenham ment) surgeon in attendance treatment. the physiotherapist attends by appointment as follows monday afternoons thursday afternoons clinic block, town hall, beckenham mothercraft friday afternoons, 2 p.m. clinic block, town hall, classes beckenham and relaxation thursday afternoons, 2 p.m. clinic block, hawes lane exercises west wickham mid wives monday afternoons, 2 p.m. clinic block, town hall, ante-natal beckenham thursday afternoons, 2.15 p.m. clinic block, hawes lane. west wickham 18 report of the district officer the following report has been submitted by mr. c. j. moore, district officer, for which i express my thanks. "" the year under",Beckenham,wives,single term search,b19785057,Beckenham.1961.b19785057.txt,1961
"torrington park, n.12, on wednesdays and fridays (2 p.m. to 4.30 p.m.). (3) methodist church hall, essex park, n.3, on tuesdays and thursdays (2 p.m. to 4.30 p.m.). day nursery: kingswood day nursery, 6, hendon avenue, n.3. open— mondays to fridays inclusive (8 a.m. to 6 p.m.). *midwifery: the mid wives operating in finchley are:— miss m. cole, 26, victoria grove, n.12. (hillside 6601). miss r. carey, 23, prospect ring, n.2. (tudor 5262). *home nursing: a number of home nurses cover the district and private practitioners are informed of the names and telephone numbers. *enquiries for a home nurse or",Finchley,wives,single term search,b1979048x,Finchley.1962.b1979048x.txt,1962
"infants born there were 6 stillbirths. eleven deaths occurred of infants during the first year of life where the birth had been attended by a domiciliary midwife; in eight of these the infant was under the age of ten days. 95 during 1962 ante-natal clinics conducted by the domiciliary mid- wives were held weekly at the kenwood gardens and mayesbrook clinics, fortnightly at the manford way and heathcote avenue clinics and twice a month at marks gate clinic. the following is a summary of the attendances at these clinics during the year:- first attendances subsequent attendances no. of sessions average",Ilford,wives,single term search,b19876282,Ilford.1962.b19876282.txt,1962
been re-shot it is hoped that the finished print will soon be available. the following talks were given during 1962 by various members of the staff: date organisation title audience speaker 9. 4. 62 chad well heath townswomen's guild food inspection 80 mr. self 22. 1. 62 st. elizabeth's young wives child care 5 miss jefford 21. 2. 62 dagenham welfare liaison council clean air 10 mr. self 21. 2. 62 district nurses work of the p.h.i. 6 mr. self 32 8. 3. 62 st. elizabeth's youth club smoking and lung cancer 48 miss jefford 30. 4. 63 student h.v.'s,Dagenham,wives,single term search,b19787674,Dagenham.1962.b19787674.txt,1962
the consultant psychiatrist. here problems and points of view in relation to disturbances of the under-fives were freely discussed with great benefit to the psychiatrist and the medical officers. 94 the under-five clinic is now firmly established; what is most encouraging is the interest of fathers who often accompany their wives with the children. it seems that young children arouse and hold fathering instincts more easily than when they are beginning to become independent. this fostering of fathering is of benefit to the family's whole life; relationships between parents also seem to improve in the sharing and understanding of the,Hornsey,wives,single term search,b18249474,Hornsey.1962.b18249474.txt,1962
"surgeon in attendance clinic block, town hall, beckenham. treatment. the physiotherapist attends by appointment as follows monday afternoons clinic block, town hall, beckenham thursday afternoons mothercraft classes and relaxation exercises friday afternoons, 2 p.m. clinic block, town hall, beckenham thursday afternoons, 2 p.m. clinic block, hawes lane, west wickham mid wives ante-natal monday afternoons, 2 p.m. clinic block, town hall, beckenham thursday afternoons, 2.15 p.m. clinic block, hawes lane, west wickham chiropody clinic monday and thursdays, 9-12 noon (by appointment) alternate tuesdays, 9-12 noon (by appointment) clinic block, town hall, beckenham. clinic block, hawes lane, west wickham. 20 report of",Beckenham,wives,single term search,b19785069,Beckenham.1962.b19785069.txt,1962
"she can offer. in the secondary modern schools, senior girls continue to enjoy the parentcraft courses arranged for them. unfortunately, owing to staff shortages, we are unable to meet the demand for health education to the younger age groups several health talks have been given to outside organisations e.g. young wives clubs, church groups and voluntary organisations. lectures on the social aspects of disease and the public health service were again given to student nurses in their final year of training at the connaught hospital. occasional films have been shown in the evenings to adult groups giving parents the opportunity",Walthamstow,wives,single term search,b1987697x,Walthamstow.1962.b1987697x.txt,1962
the consultant psychiatrist here problems and points of view in relation to disturbances of the under fives were freely discussed with great benefit to the psychiatrist and the medical officers. the under-five clinic is now firmly established what is most encouraging is the interest of fathers who often accompany their wives with the children. it seems that young children arouse and hold fathering instincts more easily than when they are beginning to become independent. this fostering of fathering is of benefit to the family's 82 whole life; relationships between parents also seem to improve in the sharing and understanding of,Tottenham,wives,single term search,b1988199x,Tottenham.1962.b1988199x.txt,1962
"the year, 476 inspections and 247 reinspections were made of premises by the district public health inspectors to inspect for or give advice on a wide variety of insect pests. although many of the insects found have no public health significance the service is one which is greatly appreciated byhouse wives who frequently become alarmed at the presence of the intruders and at a loss to know their significance or how to deal with them. the incidence of vermin (bugs, fleas and lice) is now very low only ten infestations having to be dealt with. disinfestation is carried out by",Hendon,wives,single term search,b19792037,Hendon.1963.b19792037.txt,1963
"over 1 year 80 total number attending for first time this year 52 it will be seen from the above figures that 80 children had been attending for over a year, and there was an average of 1.85 adolescents new at each session. the films shown were as follows old wives tales that they may live the teens nothing to eat but pood making the best of yourself hair and scalp filmstrips bathing baby female reproduction system 3 years and 5 senses basis for beauty child development how was i to know the last mentioned is a film strip on",Dagenham,wives,single term search,b19787686,Dagenham.1963.b19787686.txt,1963
"as necessary for the convenience of those who find it expedient to use lavatories aboard ship rather than those ashore at the berths arrangements can be made on request for them to have portable chemical closets, serviced by a contractor. this is a particularly useful provision in wintry weather for wives or families on visit, especially of a ship happens not to be moored alongside. new launch to replace m.l. ""alfred robertson"" after twenty-six years of continuous service the launch ""alfred robertson"" no longer has the speed and amenities for present day requirements of the port health service. it has",PortofLondon,wives,single term search,b19884795,PortofLondon.1963.b19884795.txt,1963
"torrington park, n.12, on wednesdays and fridays (2 p.m. to 4.30 p.m.). (3) methodist church hall, essex park, n.3, on tuesdays and thursdays (2 p.m. to 4.30 p.m.). day nursery: kingswood day nursery, 6, hendon avenue, n.3. open— mondays to fridays inclusive (8 a.m. to 6 p.m.). *midwifery: the mid wives operating in finchley are:— miss m. cole, 26, victoria grove, n.12. (hillside 6601). miss r. carey, 23, prospect ring, n.2. (tudor 5262). *home nursing: a number of home nurses cover the district and private practitioners are informed of the names and telephone numbers. *enquiries for a home nurse or",Finchley,wives,single term search,b19790491,Finchley.1963.b19790491.txt,1963
"answer adequately during the lectures. the questions which they put to the panel at these brains trusts showed quite clearly that the children were interested in the subject and that they had gained much useful knowledge of health matters. at the health clinic mothercraft classes were held, and doctors, mid wives and nurses gave many talks, some illustrated with filmstrips. these talks were most useful in helping mothers to care for themselves and their babies. health visitors also gave more specific individual health education in the mothers' homes during their routine visits (table 12). the mothers' club held at stonebridge",Willesden,wives,single term search,b19797114,Willesden.1963.b19797114.txt,1963
"10 children 4. child minders taking children in mornings only mrs. blit 57 collingwood avenue, n. 10 9 children mrs. summers 53 mount view road, n. 4 9 children mrs. a. watson 7 jackson's lane, n.6 10 children mrs. stringer @ 101, crouch hill, n. 8 12 children hornsey housebound wives church crescent, n. 10 23 children 50 distribution of welfare foods there were no changes in the arrangements for the distribution of these foods during the year:- year national dried milk (tins) orange juice (bottles) cod liver oil (bottles) vit. a & d tabs (packets) 1963 31158 48453 5798",Tottenham,wives,single term search,b19882002,Tottenham.1963.b19882002.txt,1963
